"MEASURE","Measure","MONTH_OCCURENCE","Month of occurence","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"1","Births","6","June","5","Western Australia","A","Annual","1977","1977",1734,,
"1","Births","6","June","5","Western Australia","A","Annual","1978","1978",1801,,
"1","Births","6","June","5","Western Australia","A","Annual","1979","1979",1689,,
"1","Births","6","June","5","Western Australia","A","Annual","1980","1980",1772,,
"1","Births","6","June","5","Western Australia","A","Annual","1981","1981",1717,,
"1","Births","6","June","5","Western Australia","A","Annual","1982","1982",1851,,
"1","Births","6","June","5","Western Australia","A","Annual","1983","1983",1879,,
"1","Births","6","June","5","Western Australia","A","Annual","1984","1984",1861,,
"1","Births","6","June","5","Western Australia","A","Annual","1985","1985",1885,,
"1","Births","6","June","5","Western Australia","A","Annual","1986","1986",1841,,
"1","Births","6","June","5","Western Australia","A","Annual","1987","1987",2026,,
"1","Births","6","June","5","Western Australia","A","Annual","1988","1988",2140,,
"1","Births","6","June","5","Western Australia","A","Annual","1989","1989",2225,,
"1","Births","6","June","5","Western Australia","A","Annual","1990","1990",2153,,
"1","Births","6","June","5","Western Australia","A","Annual","1991","1991",1997,,
"1","Births","6","June","5","Western Australia","A","Annual","1992","1992",2129,,
"1","Births","6","June","5","Western Australia","A","Annual","1993","1993",2173,,
"1","Births","6","June","5","Western Australia","A","Annual","1994","1994",2056,,
"1","Births","6","June","5","Western Australia","A","Annual","1995","1995",2125,,
"1","Births","6","June","5","Western Australia","A","Annual","1996","1996",2130,,
"1","Births","6","June","5","Western Australia","A","Annual","1997","1997",2049,,
"1","Births","6","June","5","Western Australia","A","Annual","1998","1998",2127,,
"1","Births","6","June","5","Western Australia","A","Annual","1999","1999",2148,,
"1","Births","6","June","5","Western Australia","A","Annual","2000","2000",2039,,
"1","Births","6","June","5","Western Australia","A","Annual","2001","2001",2005,,
"1","Births","6","June","5","Western Australia","A","Annual","2002","2002",1961,,
"1","Births","6","June","5","Western Australia","A","Annual","2003","2003",1963,,
"1","Births","6","June","5","Western Australia","A","Annual","2004","2004",2004,,
"1","Births","6","June","5","Western Australia","A","Annual","2005","2005",2178,,
"1","Births","6","June","5","Western Australia","A","Annual","2006","2006",2248,,
"1","Births","6","June","5","Western Australia","A","Annual","2007","2007",2478,,
"1","Births","6","June","5","Western Australia","A","Annual","2008","2008",2478,,
"1","Births","6","June","5","Western Australia","A","Annual","2009","2009",2544,,
"1","Births","6","June","5","Western Australia","A","Annual","2010","2010",2600,,
"1","Births","6","June","5","Western Australia","A","Annual","2011","2011",2728,,
"1","Births","6","June","5","Western Australia","A","Annual","2012","2012",2779,,
"1","Births","6","June","5","Western Australia","A","Annual","2013","2013",2724,,
"1","Births","6","June","5","Western Australia","A","Annual","2014","2014",2838,,
"1","Births","6","June","5","Western Australia","A","Annual","2015","2015",2746,,
"1","Births","6","June","5","Western Australia","A","Annual","2016","2016",2969,,
"1","Births","6","June","5","Western Australia","A","Annual","2017","2017",2919,,
"1","Births","6","June","5","Western Australia","A","Annual","2018","2018",2595,,
"1","Births","6","June","5","Western Australia","A","Annual","2019","2019",2615,,
"1","Births","10","October","3","Queensland","A","Annual","1975","1975",2901,,
"1","Births","10","October","3","Queensland","A","Annual","1976","1976",2773,,
"1","Births","10","October","3","Queensland","A","Annual","1977","1977",2773,,
